,filename,name,query,related,targetCompany
237,shanghai_fodragon_automotive_tech_co_ltd,Shanghai Fodragon Automotive Tech Co Ltd,Shanghai Fodragon Automotive Tech Co Ltd product,0,亞提爾_仲介服務_廣告代理
238,shanghai_trendzone_decor_group_co_ltd,Shanghai Trendzone Decor Group Co Ltd,Shanghai Trendzone Decor Group Co Ltd product,0,亞提爾_仲介服務_廣告代理
239,shenzhen_asianntime_intrnl_constn_co_ltd,Shenzhen Asianntime Intrnl Constn Co Ltd,Shenzhen Asianntime Intrnl Constn Co Ltd product,0,亞提爾_仲介服務_廣告代理
240,shenzhen_baixinglong_creative_pckg_coltd,Shenzhen BaiXingLong Creative Pckg CoLtd,Shenzhen BaiXingLong Creative Pckg CoLtd product,0,亞提爾_仲介服務_廣告代理
241,shenzhen_feima_intl_supply_chain_co_ltd,Shenzhen Feima Intl Supply Chain Co Ltd,Shenzhen Feima Intl Supply Chain Co Ltd product,0,亞提爾_仲介服務_廣告代理
242,shenzhen_grandland_group_co_ltd,Shenzhen Grandland Group Co Ltd,Shenzhen Grandland Group Co Ltd product,0,亞提爾_仲介服務_廣告代理
243,shenzhen_jianyi_decoration_group_co_ltd,Shenzhen Jianyi Decoration Group Co Ltd,Shenzhen Jianyi Decoration Group Co Ltd product,0,亞提爾_仲介服務_廣告代理
244,shenzhen_mingdiao_decoration_co_ltd,Shenzhen Mingdiao Decoration Co Ltd,Shenzhen Mingdiao Decoration Co Ltd product,0,亞提爾_仲介服務_廣告代理
245,shih_her_technologies_inc,Shih Her Technologies Inc.,Shih Her Technologies Inc. product,0,亞提爾_仲介服務_廣告代理
246,show_king_holdings_inc,Show King Holdings Inc,Show King Holdings Inc product,0,亞提爾_仲介服務_廣告代理
247,sigong_tech_co_ltd,"Sigong Tech Co., Ltd.","Sigong Tech Co., Ltd. product",0,亞提爾_仲介服務_廣告代理
248,sinomedia_holding_ltd,SinoMedia Holding Ltd.,SinoMedia Holding Ltd. product,0,亞提爾_仲介服務_廣告代理
249,sito_mobile_ltd,Sito Mobile Ltd,Sito Mobile Ltd product,0,亞提爾_仲介服務_廣告代理
250,sizmek_inc,Sizmek Inc,Sizmek Inc product,0,亞提爾_仲介服務_廣告代理
251,snipp_interactive_inc,Snipp Interactive Inc,Snipp Interactive Inc product,0,亞提爾_仲介服務_廣告代理
252,space_co_ltd,"SPACE CO., LTD","SPACE CO., LTD product",0,亞提爾_仲介服務_廣告代理
253,spar_group_inc,SPAR Group Inc,SPAR Group Inc product,0,亞提爾_仲介服務_廣告代理
254,spark_networks_inc,Spark Networks Inc,Spark Networks Inc product,0,亞提爾_仲介服務_廣告代理
255,supwave_auto_technology_beijing_co_ltd,Supwave Auto Technology Beijing Co Ltd,Supwave Auto Technology Beijing Co Ltd product,0,亞提爾_仲介服務_廣告代理
256,surna_inc,Surna Inc,Surna Inc product,0,亞提爾_仲介服務_廣告代理
257,synacor_inc,Synacor Inc,Synacor Inc product,0,亞提爾_仲介服務_廣告代理
258,taptica_international_ltd,Taptica International Ltd,Taptica International Ltd product,0,亞提爾_仲介服務_廣告代理
259,techtarget_inc,TechTarget Inc,TechTarget Inc product,0,亞提爾_仲介服務_廣告代理
260,the_mission_marketing_group_plc,The Mission Marketing Group plc,The Mission Marketing Group plc product,0,亞提爾_仲介服務_廣告代理
261,the9_limited_adr,The9 Limited (ADR),The9 Limited (ADR) product,0,亞提爾_仲介服務_廣告代理
262,therapeutic_solutions_international_inc,Therapeutic Solutions International Inc,Therapeutic Solutions International Inc product,0,亞提爾_仲介服務_廣告代理
263,tihama_advertsgpbl_rltnsmrktg_hld_sjsc,Tihama Advertsg&Pbl Rltns&Mrktg Hld SJSC,Tihama Advertsg&Pbl Rltns&Mrktg Hld SJSC product,0,亞提爾_仲介服務_廣告代理
264,tla_worldwide_plc,TLA Worldwide Plc,TLA Worldwide Plc product,0,亞提爾_仲介服務_廣告代理
265,total_system_services_inc,"Total System Services, Inc.","Total System Services, Inc. product",0,亞提爾_仲介服務_廣告代理
266,tradedoubler_ab,TradeDoubler AB,TradeDoubler AB product,0,亞提爾_仲介服務_廣告代理
267,trader_media_east_limited,Trader Media East Limited,Trader Media East Limited product,0,亞提爾_仲介服務_廣告代理
268,transcosmos_inc,Transcosmos Inc,Transcosmos Inc product,0,亞提爾_仲介服務_廣告代理
269,tremor_video_inc,Tremor Video Inc,Tremor Video Inc product,0,亞提爾_仲介服務_廣告代理
270,united_advertising_co_ltd,United Advertising Co Ltd,United Advertising Co Ltd product,0,亞提爾_仲介服務_廣告代理
271,united_communications_partners_inc,United Communications Partners Inc,United Communications Partners Inc product,0,亞提爾_仲介服務_廣告代理
272,united_group_for_publishing_adv_mktng,United Group For Publishing Adv Mktng,United Group For Publishing Adv Mktng product,0,亞提爾_仲介服務_廣告代理
273,united_inc,United Inc,United Inc product,0,亞提爾_仲介服務_廣告代理
274,uss_co_ltd,"USS Co., Ltd.","USS Co., Ltd. product",0,亞提爾_仲介服務_廣告代理
275,v22_plc,V22 plc,V22 plc product,0,亞提爾_仲介服務_廣告代理
276,valorem_sa,Valorem S.A.,Valorem S.A. product,0,亞提爾_仲介服務_廣告代理
277,vantiv_inc,Vantiv Inc,Vantiv Inc product,0,亞提爾_仲介服務_廣告代理
278,vela_technologies_plc,Vela Technologies PLC,Vela Technologies PLC product,0,亞提爾_仲介服務_廣告代理
279,viad_corp,Viad Corp,Viad Corp product,0,亞提爾_仲介服務_廣告代理
280,vicom_limited,VICOM Limited,VICOM Limited product,0,亞提爾_仲介服務_廣告代理
281,vinacomin_quacontrol_jsc,VINACOMIN QUACONTROL JSC,VINACOMIN QUACONTROL JSC product,0,亞提爾_仲介服務_廣告代理
282,visionchina_media_inc_adr,VisionChina Media Inc (ADR),VisionChina Media Inc (ADR) product,0,亞提爾_仲介服務_廣告代理
283,wave_sync_corp,Wave Sync Corp,Wave Sync Corp product,0,亞提爾_仲介服務_廣告代理
284,weathernews_inc,WEATHERNEWS INC.,WEATHERNEWS INC. product,0,亞提爾_仲介服務_廣告代理
285,weborama_sa,Weborama SA,Weborama SA product,1,亞提爾_仲介服務_廣告代理
286,west_corp,West Corp,West Corp product,1,亞提爾_仲介服務_廣告代理
287,wisdom_sports_group,Wisdom Sports Group,Wisdom Sports Group product,0,亞提爾_仲介服務_廣告代理
288,wordlogic_corporation,WordLogic Corporation,WordLogic Corporation product,0,亞提爾_仲介服務_廣告代理
289,wpp_aunz_ltd,WPP Aunz Ltd,WPP Aunz Ltd product,0,亞提爾_仲介服務_廣告代理
290,wpp_plc,WPP PLC,WPP PLC product,0,亞提爾_仲介服務_廣告代理
291,wpp_plc_adr,WPP PLC (ADR),WPP PLC (ADR) product,0,亞提爾_仲介服務_廣告代理
292,wppscangroup_ltd,WPP-Scangroup Ltd,WPP-Scangroup Ltd product,0,亞提爾_仲介服務_廣告代理
293,wsp_global_inc,WSP Global Inc,WSP Global Inc product,1,亞提爾_仲介服務_廣告代理
294,xerox_corp,Xerox Corp,Xerox Corp product,0,亞提爾_仲介服務_廣告代理
295,xiamen_jiayin_online_co_ltd,Xiamen Jiayin Online Co Ltd,Xiamen Jiayin Online Co Ltd product,0,亞提爾_仲介服務_廣告代理
296,xura_inc,Xura Inc,Xura Inc product,0,亞提爾_仲介服務_廣告代理
297,yacht_finders_inc,"Yacht Finders, Inc.","Yacht Finders, Inc. product",0,亞提爾_仲介服務_廣告代理
298,yield_microelectronics_corp,Yield Microelectronics Corp,Yield Microelectronics Corp product,0,亞提爾_仲介服務_廣告代理
299,zhejiang_huamei_holding_co_ltd,Zhejiang Huamei Holding Co Ltd,Zhejiang Huamei Holding Co Ltd product,0,亞提爾_仲介服務_廣告代理
300,zhi_cheng_holdings_ltd,Zhi Cheng Holdings Ltd,Zhi Cheng Holdings Ltd product,0,亞提爾_仲介服務_廣告代理
301,zillow_group_inc,Zillow Group Inc,Zillow Group Inc product,0,亞提爾_仲介服務_廣告代理
302,aiko_corporation,AIKO CORPORATION,AIKO CORPORATION product,1,亞提爾_進銷貨_電子設備
303,ampli_sa_w_upadlosci_ukladowej,Ampli SA w upadlosci ukladowej,Ampli SA w upadlosci ukladowej product,0,亞提爾_進銷貨_電子設備
304,anixter_international_inc,Anixter International Inc.,Anixter International Inc. product,0,亞提爾_進銷貨_電子設備
305,choo_chiang_holdings_ltd,Choo Chiang Holdings Ltd,Choo Chiang Holdings Ltd product,0,亞提爾_進銷貨_電子設備
306,communication__system_solution_pcl,Communication & System Solution PCL,Communication & System Solution PCL product,0,亞提爾_進銷貨_電子設備
307,daetwyler_holding_ag,Daetwyler Holding AG,Daetwyler Holding AG product,0,亞提爾_進銷貨_電子設備
308,elematec_corporation,Elematec Corporation,Elematec Corporation product,1,亞提爾_進銷貨_電子設備
309,graybar_electric_co_inc,Graybar Electric Co Inc,Graybar Electric Co Inc product,0,亞提爾_進銷貨_電子設備
310,hagiwara_electric_co_ltd,"HAGIWARA ELECTRIC CO., LTD.","HAGIWARA ELECTRIC CO., LTD. product",1,亞提爾_進銷貨_電子設備
311,houston_wire__cable_company,Houston Wire & Cable Company,Houston Wire & Cable Company product,1,亞提爾_進銷貨_電子設備
312,howteh_technology_co_ltd,"Howteh Technology Co., Ltd.","Howteh Technology Co., Ltd. product",1,亞提爾_進銷貨_電子設備
313,metatech_ap_inc,MetaTech (AP) Inc.,MetaTech (AP) Inc. product,0,亞提爾_進銷貨_電子設備
314,pierides_holdings_plc,Pierides Holdings Plc,Pierides Holdings Plc product,0,亞提爾_進銷貨_電子設備
315,podak_co_ltd,Podak Co Ltd,Podak Co Ltd product,0,亞提爾_進銷貨_電子設備
316,rexel_sa,Rexel SA,Rexel SA product,0,亞提爾_進銷貨_電子設備
317,shanghai_fortune_techgroup_share_co_ltd,Shanghai Fortune Techgroup Share Co Ltd,Shanghai Fortune Techgroup Share Co Ltd product,0,亞提爾_進銷貨_電子設備
318,solar_as,Solar A/S,Solar A/S product,0,亞提爾_進銷貨_電子設備
319,suzuden_corporation,SUZUDEN CORPORATION,SUZUDEN CORPORATION product,1,亞提爾_進銷貨_電子設備
320,tanaka_co_ltd,"TANAKA CO., LTD.","TANAKA CO., LTD. product",1,亞提爾_進銷貨_電子設備
321,telforceone_sa,TelForceOne SA,TelForceOne SA product,0,亞提爾_進銷貨_電子設備
322,tim_sa,TIM SA,TIM SA product,0,亞提爾_進銷貨_電子設備
323,toshin_group_co_ltd,"Toshin Group Co., Ltd.","Toshin Group Co., Ltd. product",0,亞提爾_進銷貨_電子設備
324,wesco_international_inc,"WESCO International, Inc.","WESCO International, Inc. product",0,亞提爾_進銷貨_電子設備
325,wpg_holdings_limited,WPG Holdings Limited,WPG Holdings Limited product,0,亞提爾_進銷貨_電子設備
326,yleiselektroniikka_oyj,Yleiselektroniikka Oyj,Yleiselektroniikka Oyj product,1,亞提爾_進銷貨_電子設備
327,additives_and_petroleum_products_jsc,Additives and Petroleum Products JSC,Additives and Petroleum Products JSC product,1,台灣道達爾_製造
328,aegean_marine_petroleum_network_inc,Aegean Marine Petroleum Network Inc.,Aegean Marine Petroleum Network Inc. product,0,台灣道達爾_製造
329,al_maha_petroleum_products_marketing_co,Al Maha Petroleum Products Marketing Co.,Al Maha Petroleum Products Marketing Co. product,0,台灣道達爾_製造
330,aldrees_petroleum_transport_services,Aldrees Petroleum &Transport Services,Aldrees Petroleum &Transport Services product,0,台灣道達爾_製造
331,amyris_inc,Amyris Inc,Amyris Inc product,0,台灣道達爾_製造
332,antarchile_sa,Antarchile SA,Antarchile SA product,0,台灣道達爾_製造
333,ap_oil_international_ltd,AP Oil International Ltd,AP Oil International Ltd product,0,台灣道達爾_製造
334,atlantik_petrol_urnlr_tcrt_ve_sas,Atlantik Petrol Urnlr Tcrt ve SAS,Atlantik Petrol Urnlr Tcrt ve SAS product,0,台灣道達爾_製造
335,bharat_petroleum_corp_ltd,Bharat Petroleum Corp Ltd,Bharat Petroleum Corp Ltd product,0,台灣道達爾_製造
336,bioamber_inc,Bioamber Inc,Bioamber Inc product,0,台灣道達爾_製造
337,bp_castrol_kk,BP Castrol KK,BP Castrol KK product,0,台灣道達爾_製造
338,bp_plc,BP plc,BP plc product,0,台灣道達爾_製造
339,bp_plc_adr,BP plc (ADR),BP plc (ADR) product,0,台灣道達爾_製造
340,broad_gate_sa,BROAD GATE SA,BROAD GATE SA product,0,台灣道達爾_製造
341,caltex_australia_limited,Caltex Australia Limited,Caltex Australia Limited product,0,台灣道達爾_製造
342,calumet_specialty_products_partners_lp,"Calumet Specialty Products Partners, L.P","Calumet Specialty Products Partners, L.P product",0,台灣道達爾_製造
343,castrol_india_limited,Castrol India Limited,Castrol India Limited product,1,台灣道達爾_製造
344,chemtura_corp,Chemtura Corp,Chemtura Corp product,0,台灣道達爾_製造
345,chevron_corporation,Chevron Corporation,Chevron Corporation product,1,台灣道達爾_製造
346,chevron_lubricants_lanka_plc,Chevron Lubricants Lanka PLC,Chevron Lubricants Lanka PLC product,0,台灣道達爾_製造
347,cmistone_viet_nam_jsc,Cmistone Viet Nam JSC,Cmistone Viet Nam JSC product,0,台灣道達爾_製造
348,conoil_plc,Conoil Plc,Conoil Plc product,1,台灣道達爾_製造
349,cosan_ltd,Cosan Ltd,Cosan Ltd product,0,台灣道達爾_製造
350,cosan_ltd_usa,Cosan Ltd (USA),Cosan Ltd (USA) product,0,台灣道達爾_製造
351,cosan_sa_industria_e_comercio,Cosan SA Industria e Comercio,Cosan SA Industria e Comercio product,1,台灣道達爾_製造
352,elekeiroz_sa,Elekeiroz SA,Elekeiroz SA product,0,台灣道達爾_製造
353,elinoil_hellenic_petroleum_company_sa,ELINOIL Hellenic Petroleum Company S.A.,ELINOIL Hellenic Petroleum Company S.A. product,0,台灣道達爾_製造
354,empresas_copec_sa,Empresas Copec SA,Empresas Copec SA product,0,台灣道達爾_製造
355,esso_thailand_pcl,Esso (Thailand) PCL,Esso (Thailand) PCL product,1,台灣道達爾_製造
356,esso_societe_anonyme_francaise_sa,Esso Societe Anonyme Francaise SA,Esso Societe Anonyme Francaise SA product,0,台灣道達爾_製造
357,eterna_plc,Eterna Plc,Eterna Plc product,0,台灣道達爾_製造
358,forte_oil_plc,Forte Oil PLC,Forte Oil PLC product,0,台灣道達爾_製造
359,fuchs_petrolub_se,Fuchs Petrolub SE,Fuchs Petrolub SE product,1,台灣道達爾_製造
360,fuji_kosan_company_ltd,"FUJI KOSAN COMPANY, LTD.","FUJI KOSAN COMPANY, LTD. product",0,台灣道達爾_製造
361,ganesh_benzoplast_ltd,Ganesh Benzoplast Ltd,Ganesh Benzoplast Ltd product,0,台灣道達爾_製造
362,ghana_oil_company_limited,Ghana Oil Company Limited,Ghana Oil Company Limited product,0,台灣道達爾_製造
363,gocl_corp_ltd,GOCL Corp Ltd,GOCL Corp Ltd product,0,台灣道達爾_製造
364,gp_petroleums_ltd,GP Petroleums Ltd,GP Petroleums Ltd product,0,台灣道達爾_製造
365,graphene_nanochem_plc,Graphene Nanochem PLC,Graphene Nanochem PLC product,0,台灣道達爾_製造
366,grupa_lotos_sa,Grupa Lotos SA,Grupa Lotos SA product,0,台灣道達爾_製造
367,gulf_oil_lubricants_india_ltd,Gulf Oil Lubricants India Ltd,Gulf Oil Lubricants India Ltd product,0,台灣道達爾_製造
368,ha_tay_petrolimex_transport__ser,Ha Tay Petrolimex Transport & Ser,Ha Tay Petrolimex Transport & Ser product,0,台灣道達爾_製造
369,hankook_shell_oil_co_ltd,"Hankook Shell Oil Co., Ltd","Hankook Shell Oil Co., Ltd product",1,台灣道達爾_製造
370,hanoi_fuel_jsc,Hanoi Fuel JSC,Hanoi Fuel JSC product,0,台灣道達爾_製造
371,hascol_petroleum_ltd,Hascol Petroleum Ltd,Hascol Petroleum Ltd product,0,台灣道達爾_製造
372,hindustan_petroleum_corporation_limited,Hindustan Petroleum Corporation Limited,Hindustan Petroleum Corporation Limited product,0,台灣道達爾_製造
373,hollyfrontier_corp,HollyFrontier Corp,HollyFrontier Corp product,0,台灣道達爾_製造
374,hydrodec_group_plc,Hydrodec Group plc,Hydrodec Group plc product,0,台灣道達爾_製造
375,idemitsu_kosan_co_ltd,"Idemitsu Kosan Co., Ltd.","Idemitsu Kosan Co., Ltd. product",0,台灣道達爾_製造
376,ina_dd,Ina dd,Ina dd product,0,台灣道達爾_製造
377,irpc_public_company_limited,IRPC Public Company Limited,IRPC Public Company Limited product,0,台灣道達爾_製造
378,itochu_enex_co_ltd,Itochu Enex Co Ltd,Itochu Enex Co Ltd product,0,台灣道達爾_製造
379,jiangsu_gaoke_petrochemical_co_ltd,Jiangsu Gaoke Petrochemical Co Ltd,Jiangsu Gaoke Petrochemical Co Ltd product,0,台灣道達爾_製造
380,joong_ang_enervis_co_ltd,Joong Ang Enervis Co Ltd,Joong Ang Enervis Co Ltd product,0,台灣道達爾_製造
381,jordan_petroleum_refinery_company_ltd,Jordan Petroleum Refinery Company Ltd.,Jordan Petroleum Refinery Company Ltd. product,0,台灣道達爾_製造
382,kawaguchi_chemical_industry_co_ltd,"Kawaguchi Chemical Industry Co., Ltd.","Kawaguchi Chemical Industry Co., Ltd. product",0,台灣道達爾_製造
383,kenolkobil_ltd,KenolKobil Ltd,KenolKobil Ltd product,0,台灣道達爾_製造
384,kontsern_halnaftohaz_pat,Kontsern Halnaftohaz PAT,Kontsern Halnaftohaz PAT product,0,台灣道達爾_製造
385,kothari_petrochemicals_ltd,Kothari Petrochemicals Ltd,Kothari Petrochemicals Ltd product,0,台灣道達爾_製造
386,kukdong_oil__chemicals_co_ltd,"Kukdong Oil & Chemicals Co., Ltd.","Kukdong Oil & Chemicals Co., Ltd. product",1,台灣道達爾_製造
387,liao_ning_oxiranchem_inc,"Liao Ning Oxiranchem, Inc.","Liao Ning Oxiranchem, Inc. product",0,台灣道達爾_製造
388,makpetrol_ad_skopje,Makpetrol AD Skopje,Makpetrol AD Skopje product,0,台灣道達爾_製造
389,mangalore_refinery__petrochemicals_ltd,Mangalore Refinery & Petrochemicals Ltd.,Mangalore Refinery & Petrochemicals Ltd. product,0,台灣道達爾_製造
390,materials_petroleum_jsc,Materials Petroleum JSC,Materials Petroleum JSC product,0,台灣道達爾_製造
391,meghna_petroleum_ltd,Meghna Petroleum Ltd,Meghna Petroleum Ltd product,0,台灣道達爾_製造
392,michang_oil_ind_co_ltd,Michang Oil Ind Co Ltd,Michang Oil Ind Co Ltd product,1,台灣道達爾_製造
393,mobil_oil_nigeria_plc,Mobil Oil Nigeria plc,Mobil Oil Nigeria plc product,0,台灣道達爾_製造
394,moresco_corp,MoresCo Corp,MoresCo Corp product,1,台灣道達爾_製造
395,motor_oil_hellas_corinth_refineries_sa,Motor Oil (Hellas) Corinth Refineries SA,Motor Oil (Hellas) Corinth Refineries SA product,1,台灣道達爾_製造
396,mrs_oil_nigeria_plc,Mrs Oil Nigeria Plc,Mrs Oil Nigeria Plc product,0,台灣道達爾_製造
397,mt_gas_jsc,MT Gas JSC,MT Gas JSC product,0,台灣道達爾_製造
398,mykolaivnaftoprodukt_pat,Mykolaivnaftoprodukt PAT,Mykolaivnaftoprodukt PAT product,0,台灣道達爾_製造
